test, size, density, tree, frederickson, randomized, exact, even
1, 5, 0.1, path, 0.006334066390991211, 0.06586861610412598, 0.028684616088867188
2, 5, 0.1, path, 0.002026796340942383, 0.07516813278198242, 0.0029990673065185547
3, 5, 0.1, path, 0.0010335445404052734, 0.06334900856018066, 0.004362344741821289
4, 5, 0.1, path, 0.002331972122192383, 0.06579184532165527, 0.0033490657806396484
1, 5, 0.1, star, 0.0020253658294677734, 0.07079958915710449, 0.003999948501586914
2, 5, 0.1, star, 0.0019981861114501953, 0.0709989070892334, 0.005998849868774414
3, 5, 0.1, star, 0.0019969940185546875, 0.06699967384338379, 0.004001140594482422
1, 5, 0.1, starlike, 0.0019965171813964844, 0.069000244140625, 0.0019996166229248047
2, 5, 0.1, starlike, 0.0009989738464355469, 0.06799912452697754, 0.00500035285949707
3, 5, 0.1, starlike, 0.001999378204345703, 0.06515765190124512, 0.004997968673706055
1, 5, 0.1, caterpillar, 0.0019989013671875, 0.08701157569885254, 0.0042688846588134766
2, 5, 0.1, caterpillar, 0.0010378360748291016, 0.08284568786621094, 0.0030002593994140625
3, 5, 0.1, caterpillar, 0.0020372867584228516, 0.14724421501159668, 0.00720667839050293
1, 5, 0.1, lobster, 0.0019822120666503906, 0.07210826873779297, 0.0040018558502197266
2, 5, 0.1, lobster, 0.001028299331665039, 0.06574845314025879, 0.004995107650756836
3, 5, 0.1, lobster, 0.002190828323364258, 0.07931852340698242, 0.003998994827270508
1, 5, 0.1, random, 0.003997087478637695, 0.10564541816711426, 0.009107589721679688
2, 5, 0.1, random, 0.004201650619506836, 0.07910442352294922, 0.004019260406494141
3, 5, 0.1, random, 0.001999378204345703, 0.06646561622619629, 0.0039615631103515625
1, 5, 0.5, path, 0.0019631385803222656, 0.07030868530273438, 0.004296302795410156
2, 5, 0.5, path, 0.002026796340942383, 0.06583213806152344, 0.004796266555786133
3, 5, 0.5, path, 0.0019996166229248047, 0.06975889205932617, 0.0030372142791748047
1, 5, 0.5, star, 0.0009875297546386719, 0.06851339340209961, 0.02036452293395996
2, 5, 0.5, star, 0.002035856246948242, 0.083160400390625, 0.018693208694458008
3, 5, 0.5, star, 0.002996683120727539, 0.06830239295959473, 0.005018711090087891
1, 5, 0.5, starlike, 0.00199127197265625, 0.07071757316589355, 0.006266593933105469
2, 5, 0.5, starlike, 0.0022683143615722656, 0.07489228248596191, 0.006264925003051758
3, 5, 0.5, starlike, 0.0021827220916748047, 0.07147598266601562, 0.0029990673065185547
1, 5, 0.5, caterpillar, 0.0009605884552001953, 0.07091951370239258, 0.008250236511230469
2, 5, 0.5, caterpillar, 0.0029993057250976562, 0.07145452499389648, 0.012267351150512695
3, 5, 0.5, caterpillar, 0.0009984970092773438, 0.07345438003540039, 0.004030466079711914
1, 5, 0.5, lobster, 0.0020284652709960938, 0.06684708595275879, 0.003962039947509766
2, 5, 0.5, lobster, 0.0023584365844726562, 0.06806397438049316, 0.003999471664428711
3, 5, 0.5, lobster, 0.0019996166229248047, 0.07030034065246582, 0.0029604434967041016
1, 5, 0.5, random, 0.002000570297241211, 0.07104682922363281, 0.006366252899169922
2, 5, 0.5, random, 0.0013382434844970703, 0.06784820556640625, 0.0040018558502197266
3, 5, 0.5, random, 0.0011904239654541016, 0.06671357154846191, 0.004034519195556641
1, 5, 0.8, path, 0.0009992122650146484, 0.06768083572387695, 0.004362583160400391
2, 5, 0.8, path, 0.0010371208190917969, 0.07069730758666992, 0.0040340423583984375
3, 5, 0.8, path, 0.0019979476928710938, 0.06823873519897461, 0.004231691360473633
1, 5, 0.8, star, 0.0013060569763183594, 0.07037568092346191, 0.007353305816650391
2, 5, 0.8, star, 0.001998424530029297, 0.07030153274536133, 0.0063021183013916016
3, 5, 0.8, star, 0.0009982585906982422, 0.07015419006347656, 0.007404804229736328
1, 5, 0.8, starlike, 0.001998424530029297, 0.06613492965698242, 0.00420069694519043
2, 5, 0.8, starlike, 0.0009992122650146484, 0.06854414939880371, 0.003293752670288086
3, 5, 0.8, starlike, 0.0019991397857666016, 0.06812667846679688, 0.003983497619628906
1, 5, 0.8, caterpillar, 0.0012385845184326172, 0.07875871658325195, 0.006970405578613281
2, 5, 0.8, caterpillar, 0.0009982585906982422, 0.07036781311035156, 0.007189035415649414
3, 5, 0.8, caterpillar, 0.0019843578338623047, 0.06925749778747559, 0.00397038459777832
1, 5, 0.8, lobster, 0.0019969940185546875, 0.06940031051635742, 0.0042438507080078125
2, 5, 0.8, lobster, 0.0023810863494873047, 0.06976437568664551, 0.003999233245849609
3, 5, 0.8, lobster, 0.002039194107055664, 0.07048869132995605, 0.005000591278076172
1, 5, 0.8, random, 0.001998424530029297, 0.06732606887817383, 0.004160165786743164
2, 5, 0.8, random, 0.001984834671020508, 0.06941723823547363, 0.004337787628173828
3, 5, 0.8, random, 0.0019974708557128906, 0.06820082664489746, 0.0042133331298828125
